dataset_source,split,paper_id,citation_id,section,citation_context,citation_topic,cited_reference,label_coarse,label2_scicite,classification,classification_rule,classification_method,is_key_citation,source_marker_type
scicite,train,d6d46dcb41cc6a0883566f223c7689a5d479f785,d6d46dcb41cc6a0883566f223c7689a5d479f785>None_0,Unknown,"The spectroscopic results described above parallel closely those reported earlier for C-phycocyanin and its subunits by Glazer et al. (1973), who showed that the long wavelength absorption band of the trimeric and hexameric forms of the protein arises as a consequence of interactions between the chromophores of different monomers, rather than of interactions between chromophores within the cq~ monomer.",,None,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,4f3d9449bbd96a8218751997bfb3d5300725fce1,4f3d9449bbd96a8218751997bfb3d5300725fce1>1ef82931fe51b84b3f2ec49f8a47efbee6e1ea3f_0,Discussion,"This concurs with previous studies which have addressed this question (40, 53), the results of which have piqued the idea that estrogen receptor b, expressed in lung cancer cells, may be causal to this observation (54, 55), though various other hypotheses have also been suggested (56).",,1ef82931fe51b84b3f2ec49f8a47efbee6e1ea3f,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,77886db323abc7128185bc96b03b59ec895050ab,77886db323abc7128185bc96b03b59ec895050ab>None_0,A. Purely Unsupervised Sparse Representation,"We optimize using RMSProp [11] and Adam [12] gradient descent solvers, which both obtain relatively similar results.",,None,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,64544a1ce5b6b3a7b808f1bdf50355aa96449af7,64544a1ce5b6b3a7b808f1bdf50355aa96449af7>e837a28c00f9d67e3fb33f839a222a5ab0f10910_0,Discussion,"For example, previous work has suggested that FMD is significantly correlated with BMI [44] and indices of abdominal adiposity, such as waist-to-hip ratio [22] or visceral fat content [21,33].",,e837a28c00f9d67e3fb33f839a222a5ab0f10910,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,dev,e28904703eb7a8052f7b26618bfcaf1b64311efa,e28904703eb7a8052f7b26618bfcaf1b64311efa>39d742b0215b388f0ce5c7db31e98d700ba00df1_1,Introduction,This cell binding pattern was identical to that obtained with a recombinant human sCD5 (rshCD5) molecule produced in a mammalian cell expression system and coprecipitating a new CD5L with a relative molecular mass of 150 kD [18].,,39d742b0215b388f0ce5c7db31e98d700ba00df1,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,fc2f113764f20bfec6eb5ab5e6e796d3ac40e1f7,fc2f113764f20bfec6eb5ab5e6e796d3ac40e1f7>aa73756cb293b4322b41a025b58f9d522787e48d_6,Discussion,"Baseline VO2 max estimates using treadmill protocols are comparable to bike tests and
our results, and ranging from 26 ml/kg/min and 33.2 ml/kg/min (Cade, Fantry, Nabar, Shaw, & Keyser,
2003; MacArthur et al., 1993).",,aa73756cb293b4322b41a025b58f9d522787e48d,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,test,ab4bfd0521ec8d78440f60ece521d66f1745fa20,ab4bfd0521ec8d78440f60ece521d66f1745fa20>7003482a13ad324451506ce212e0b417382050fe_1,Discussion,Our analysis of the eVects of using diVerent scene speeds on turning characteristics produced surprisingly diVerent results from those of Grasso et al. (2000) who also used a virtual reality environment to study the eVects of changing visual motion speed on the onset of head reorientation in…,,7003482a13ad324451506ce212e0b417382050fe,result,not_supportive,comparison,default_result,heuristic_rule_based,True,explicit
scicite,test,731f91107b2485fdc4838ba17a70ded6acc255f5,731f91107b2485fdc4838ba17a70ded6acc255f5>d7182d9ebc99782060c4894fe247a7ced7a78b06_0,Discussion,"In the present sample of healthy 10-month-old infants, the majority of mothers expressed a medium level of separation anxiety This result is in accord with the developmental stage (Hock & Schirtzinger, 1992), and in line with reports from other community samples (e.g., Scher & Blumberg, 1999).",,d7182d9ebc99782060c4894fe247a7ced7a78b06,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,89d339d8da952b6d860e6ce3017fe0ff4e60f4c3,89d339d8da952b6d860e6ce3017fe0ff4e60f4c3>e01ff1ae186840de7af4172dc1c0978e32fc6b5e_4,4 Experimental Results,"We compared our algorithm with CLOSET+ [11], which is an enhanced version of CLOSET [9].",,e01ff1ae186840de7af4172dc1c0978e32fc6b5e,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,04e502258b2d09f3deaa3d20448bb3493b621cbe,04e502258b2d09f3deaa3d20448bb3493b621cbe>3c9c7ed296684d9f7f2cc24d85c5e09e8fe603af_0,Methods,"Ten percent of the specimens (both positive and negative) collected in both surveys were sent to the Global Clinical Viral Laboratory (GCVL) in Durban, South Africa for external quality assessment and the results had a 99% agreement rate with TDRC [21,22,23].",,3c9c7ed296684d9f7f2cc24d85c5e09e8fe603af,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,4c79aabdeb9af3e9a89020fa1935f45109882824,4c79aabdeb9af3e9a89020fa1935f45109882824>79627196cfa0577316a0dfaa21da38647743f636_0,Methods,"In time-to-event analysis, Cox proportional hazards regression models that controlled for study design were used to estimate crude and adjusted hazard ratios (AHR) and 95% confidence intervals (CI) for covariates of interest [34].",,79627196cfa0577316a0dfaa21da38647743f636,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,test,1d8d960f4c1bcd5fa93039b0d2f7e8c82e2b4d6f,1d8d960f4c1bcd5fa93039b0d2f7e8c82e2b4d6f>f079647502ea163587ef3b85719bf50dbf9c36ed_1,Discussion,"These findings were unexpected as deletion of other ADAM family members resulted in a developmental block at the transition from DN to DP thymocytes [8,9,10] suggesting that ADAM8 functions in a non-redundant manner to these family members.",,f079647502ea163587ef3b85719bf50dbf9c36ed,result,not_supportive,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,2ec51a4ac8e1dadb1addd5837d760be4ff4d607b,2ec51a4ac8e1dadb1addd5837d760be4ff4d607b>5f827d0ec3bab0b44ce1419e7465ac65b794ac00_0,Discussion,"The results are supported by previous studies (Ranjit et al. 2010, Taliaferro et al. 2010, Pearson et al. 2009, Roos et al. 2001, √òverby & Andersen 2000).",,5f827d0ec3bab0b44ce1419e7465ac65b794ac00,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,test,50f1c3e5a5d82fa99365f00497cd9167896dd091,50f1c3e5a5d82fa99365f00497cd9167896dd091>10847bb1f6e63f5cef6116ed2a0fb7d3b0a7881b_1,Methods,"Primers targeting RNase P/MRP 30 kDa subunit gene (RPP30; Gene ID: 10556; OMIM: 606115) were used for normalization (Appendix 1) [9,10].",,10847bb1f6e63f5cef6116ed2a0fb7d3b0a7881b,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,fcf1dee673578d7e8b218257edb0e8e95423f70e,fcf1dee673578d7e8b218257edb0e8e95423f70e>779922b2a247f297a83ce9f748a44f24664995ea_2,Results,The range of the peak latencies in all studied muscles was consistent with the values reported in studies of human walking (Duysens et al. 1996; Van Wezel et al. 1997) and running (Tax et al. 1995).,,779922b2a247f297a83ce9f748a44f24664995ea,result,,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,57c3d2816fb027c9f7acb81a6a9858bc033b7b71,57c3d2816fb027c9f7acb81a6a9858bc033b7b71>7248b61d716ef588c0fd391d1136e4f43a4ddc36_0,Discussion,"The functional studies of other AG-like genes gave very similar results, not only in Arabidopsis (Liljegren et al., 2000) but also in tobacco (Fourquin and Ferrandiz, 2012) and tomato
 (Gimenez et al., 2010), suggesting that AG-like genes may play a prominent role late in fruit development and‚Ä¶",,7248b61d716ef588c0fd391d1136e4f43a4ddc36,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,a0bed2bc031ee4591b7b4308f4e730174cc3ec59,a0bed2bc031ee4591b7b4308f4e730174cc3ec59>70d132f40900ac0d48676da52b820538228e8dc9_0,Discussion,"These findings are in accordance with those of other authors reporting postoperative improvement of VF in 75–92% and no improvement or worsening of VF in 8–19% of the patients [2, 4, 7, 15, 17, 21].",,70d132f40900ac0d48676da52b820538228e8dc9,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,083c8dd9ce0e7159cc66d3492d65396383e9752b,083c8dd9ce0e7159cc66d3492d65396383e9752b>79eb14904975018a809f16ba939b88f753f81eb7_0,Discussion,"Although originally described as a potent stimulator of glucose-dependent insulin secretion, recent studies [1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13] have shown that the intestinal hormone GLP-1 also prevents the onset of diabetes and ameliorates existing diabetes through a mechanism that includes enhancement of beta-cell mass [16, 17, 18, 19, 20].",,79eb14904975018a809f16ba939b88f753f81eb7,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,2acec287390181b43e166794fc72d723645415ff,2acec287390181b43e166794fc72d723645415ff>422eb72108ce3cef7e66514720b99af04a46ae57_0,Methods,This systematic review and meta-analysis was conducted in accordance with the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) statement.(16),,422eb72108ce3cef7e66514720b99af04a46ae57,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,b83206f7faa26b6067151f721c4f39e81402c88a,b83206f7faa26b6067151f721c4f39e81402c88a>05ad0bce83740b1ab8f57c3be7831a4b6b976ae1_13,Experimental Design,"A shifting task was used (Hampshire & Owen, 2006) in which participants had to work out which object was the target in a stimulus set consisting of two faces and two buildings (Figure 1).",,05ad0bce83740b1ab8f57c3be7831a4b6b976ae1,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,45aaad1ce30b0ab97d335bf71b239a54c09f69f0,45aaad1ce30b0ab97d335bf71b239a54c09f69f0>06689c4f9d8a2fa2d78a4a70301684e4e676c9fb_1,4. Discussion,"These results support findings in the literature that describe deficits in explicit processing of dynamic emotional expression in individuals with ASD (Back et al., 2007; Lindner & Rosén, 2006), but preserved lipreading skills (De Gelder et al., 1991; Gepner et al., 2001).",,06689c4f9d8a2fa2d78a4a70301684e4e676c9fb,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,c6a2b8983cc8bca5eebb19ecd16cb376abc647b4,c6a2b8983cc8bca5eebb19ecd16cb376abc647b4>6c6768bb9655d39b36bf0037cccde1c1d31c838a_0,Discussion,These results are consistent with results from prior studies of normal personality traits during different periods in adulthood which suggest that genetic influences are stable over time (McGue et al. 1993; Johnson et al. 2005; Kandler et al. 2010).,,6c6768bb9655d39b36bf0037cccde1c1d31c838a,result,not_supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,002ecb24eefed9c906b4c52018774a7d5ff749c8,002ecb24eefed9c906b4c52018774a7d5ff749c8>a53c4cb2a9d830b26f1d1e02102ed5c65b677863_0,Discussion,"Nevertheless, this less time-demanding and less expensive questionnaire, that requires less collaboration from participants than the usual full length food frequency questionnaires or other more comprehensive methods, has previously been validated by different clinical observational and interventional studies and accurately classified participants with respect to scoring for different validated methods [26].",,a53c4cb2a9d830b26f1d1e02102ed5c65b677863,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,49bacf2f17781b99e8731f36c797873bd57144bf,49bacf2f17781b99e8731f36c797873bd57144bf>84f2a000ec32f9394ca6cd823c5cf724be9b5a9b_0,Methods,"The skull region was removed from images using the FSL-Brain Extract Tool (Smith, 2002), and two-class segmentation of the whole brain was performed, into cerebrospinal fluid and brain tissue using the FSL-FAST segmentation algorithm after correction for image non-uniformity (Zhang et al., 2001).",,84f2a000ec32f9394ca6cd823c5cf724be9b5a9b,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,0101ae91c87779648c78b31953080ae2033ddf9d,0101ae91c87779648c78b31953080ae2033ddf9d>dafab9e844255c1cc72fbf9a1118248aabc537a6_0,Discussion,These results show differences in connectivity in a similar network as the previous study by Repov≈° and Barch (2012) showing group differences in connectivity with increasingworkingmemory load between the Fronto-Parietal networks.,,dafab9e844255c1cc72fbf9a1118248aabc537a6,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,8dcf47fd084fd0f1d36e7182f6a05b90d9bf81e9,8dcf47fd084fd0f1d36e7182f6a05b90d9bf81e9>bbb4ecbbe67d51a8fb7deea0324de1ec9fc57660_0,Discussion,"These observations are in agreement with the theory developed by Gov et al. (2009) where mobile components and breakage of the band 3-ankyrin anchors lead to vesiculation and morphology changes (Satchwell et al., 2016).",,bbb4ecbbe67d51a8fb7deea0324de1ec9fc57660,result,not_supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,2843472cbf6502ee6427d0e09a3198794cd3ab3e,2843472cbf6502ee6427d0e09a3198794cd3ab3e>559d5151c909b2b80f6459dc97c401f65b192fbb_1,Methods,"Moment arms were estimated using the tendon displacement method (An et al., 1984) and a protocol similar to that described previously (Murray et al., 1995).",,559d5151c909b2b80f6459dc97c401f65b192fbb,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,d8545b06ab9318b96e8906fcad7ad9e297850522,d8545b06ab9318b96e8906fcad7ad9e297850522>7ad400a02f33cf4427aca07cab48faf9a7306dc5_1,Methods,"For nocodazole treatment of embryos, L4 worms were grown on perm-1(RNAi) feeding plates at 20°C for 16-18 hr, then dissected in an open imaging chamber filled with osmotic support medium (Carvalho et al., 2011;
Wueseke et al., 2016) and 20 µg/ml nocodazole (Sigma).",,7ad400a02f33cf4427aca07cab48faf9a7306dc5,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,92c69fce013202cd782824c2cd2fc39cb1b8c5e9,92c69fce013202cd782824c2cd2fc39cb1b8c5e9>321b25b19e9634acff0cf8742b6a6e49d19b6a84_0,Discussion,The resulting levels of ChE in plasma were in the same order of magnitude as those found by Winters et al. (1997) in control rabbits.,,321b25b19e9634acff0cf8742b6a6e49d19b6a84,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,test,6a996ec970c62f70974a4068a7ac10327924c9c4,6a996ec970c62f70974a4068a7ac10327924c9c4>1485b24fd844bb89c645b859de9935775c5da2d1_0,Discussion,"Even in the presence of O3, it is clear from not only our results, but the previously mentioned human data and other humans studies [35], that relatively low CAPs exposures will likely only cause mild electrical and HRV changes in healthy populations.",,1485b24fd844bb89c645b859de9935775c5da2d1,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,test,23f18ccb530034ae506ab683876fb693dea75c4a,23f18ccb530034ae506ab683876fb693dea75c4a>5adb9f34e35169a8c54a309be6ef90a966dfa143_0,Discussion,"The results of our study are partially consistent with those of previous DTI studies (Kazlouski et al., 2011) that reported altered fimbria‚Äì fornix white matter integrity but not with others (Frieling et al., 2012) that reported bilateral reductions of FA maps in the posterior thalamic radiation,‚Ä¶",,5adb9f34e35169a8c54a309be6ef90a966dfa143,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,test,b29c56f40df8e90fd6ade3d06f8aa0defa49dabe,b29c56f40df8e90fd6ade3d06f8aa0defa49dabe>c84da4003b647b2b9d9c61a31e8e65d87e80e483_0,Results,Similar structures were observed in M10 cells transiently transfected to express a cytoplasmic GFP-tagged Langerin [26] (Fig.,,c84da4003b647b2b9d9c61a31e8e65d87e80e483,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,True,explicit
scicite,train,a9da45d3c240ad5eb1cdd93c8ee731acea9de078,a9da45d3c240ad5eb1cdd93c8ee731acea9de078>f953c14a73a426488fcf3d25505c243b29dd274c_6,Results,"Because previous studies indicated that hexapeptides bind the junction core (29, 32), we tested two junctions, one with an AT-rich core and the other with a GC-rich core (Fig.",,f953c14a73a426488fcf3d25505c243b29dd274c,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,c7139f27461e01d42f7a357b5253da485db359d4,c7139f27461e01d42f7a357b5253da485db359d4>13a5562e78128e68bb5aa6fe5a842595bcf39281_0,Discussion,"Studies also demonstrated that increasing expression of MIF protein was associated with poor prognosis in NPC patients [37,38].",,13a5562e78128e68bb5aa6fe5a842595bcf39281,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,dev,046ead147491b34d03b56448acb919b0d5ec798a,046ead147491b34d03b56448acb919b0d5ec798a>7c41eca2ef3a5350521e6e23d5acd890dd41a908_1,Methods,"Of the remaining studies, 8 measured CRF with an electronic cycle ergometer, 1 measured CRF with a stepping ergometer, and 2 did not report the exercise equipment used to measure CRF. VO2max was measured directly from expired gas analysis during maximal effort in 14 studies and estimated using previously derived equations in 13 studies.",,7c41eca2ef3a5350521e6e23d5acd890dd41a908,method,,methodology,default_method,heuristic_rule_based,True,acronym
scicite,train,e8b28ea410efa058d78aa219498e4b417228cf71,e8b28ea410efa058d78aa219498e4b417228cf71>e4ba0683cccd1a5c2c8200b48cf76a5fb96af984_0,Introduction,"applied ratiometry to optical recordings from the rabbit epicardium using a system that included a blue laser, a spectrograph, and a photodiode array (25).",,e4ba0683cccd1a5c2c8200b48cf76a5fb96af984,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,dev,43446a0bbcd4d973744c98b89a707b749b447733,43446a0bbcd4d973744c98b89a707b749b447733>c4867897e539bd24e83dbcb5749ebb2c4c3527bc_0,Immune Monitoring,"The recent development of HLA class II (NEPOM et al., 2002) and CD1d tetramers (BENLAGHA et al. 2000; MATSUDA et al. 2000) makes the additional monitoring of CD4+ and NKT cells feasible.",,c4867897e539bd24e83dbcb5749ebb2c4c3527bc,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,ca6452209619a651c65919776688b9fbbf2a293a,ca6452209619a651c65919776688b9fbbf2a293a>16dbaf87b0497693dff3dd58e891bdc75f4fadf5_5,2 Method,"It is worth noting that, when 1 = 0, our method will reduce to the multi-level task grouping method (MLMT-T) [6].",,16dbaf87b0497693dff3dd58e891bdc75f4fadf5,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,db22dab2179c4dc2ef8c63321394c6bb5873fe7d,db22dab2179c4dc2ef8c63321394c6bb5873fe7d>c90933b53e07883d008c3d21b553ef6ee8001732_0,Discussion,"Therefore, our clinical study results are congruent with Bernardio‚Äôs (24) and Dollahite‚Äôs (1) conclusions regarding the renewal of the biopsy when necessary in cases when it had been performed only from the central area of the lesion.",,c90933b53e07883d008c3d21b553ef6ee8001732,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,58e800139617de5e0382c224312a01787e8a2d6b,58e800139617de5e0382c224312a01787e8a2d6b>f70fcf87fa95732a06c2927070b084d8abfac512_0,Methods,"For the individual species mapping approach, predictive models were developed from the museum occurrence data using the GARP modeling system (Stockwell and Noble, 1992; Stockwell and Peters, 1999; Stockwell, 1999).",,f70fcf87fa95732a06c2927070b084d8abfac512,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,d1ce95485162b623ceb11701c8fc7ae2905b8be7,d1ce95485162b623ceb11701c8fc7ae2905b8be7>12d7d6767817649ebbaf818e09cdc1dd02bc6c21_0,Discussion,"Overall, we confirm the results observed by Ferrero et al. (2007a) on the effect of radical surgery for endometriosis in women with moderate to severe deep dyspareunia.",,12d7d6767817649ebbaf818e09cdc1dd02bc6c21,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,225b559eda3fe9934b6a012059595fbf46c76fc1,225b559eda3fe9934b6a012059595fbf46c76fc1>b8ad1cc3c71ae674cea2dee65a674a29ac6f58ae_0,Diagnosis And Prediction,", 2012), and other studies have indicated that the fornix is affected in Pick’s disease, FTD with tau mutation, or TAR-DNA-binding protein43 type C pathology, but not for FTD caused by a progranulin mutation or with fused-in-sarcoma protein accumulation (Rohrer et al., 2011; Hornberger et al., 2012).",,b8ad1cc3c71ae674cea2dee65a674a29ac6f58ae,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,5c691d1e253c982ebe4ecc60cffd26d1898fe832,5c691d1e253c982ebe4ecc60cffd26d1898fe832>2783be70248851324dd8a75aeba3f96bc90646d1_0,Discussion,Our results are in accordance with previous studies of diabetes patients that have found associations between albuminuria and incidence of CVD and mortality [21–29].,,2783be70248851324dd8a75aeba3f96bc90646d1,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,a426b3750fc9c230a0c2911bf62d652f469e9304,a426b3750fc9c230a0c2911bf62d652f469e9304>07efd96b3eddb849248a95eebd99fb9a467a610f_0,Discussion,"…note, our results indicate disrupted fiber integrity (FA decreases) and disrupted tissue microstructures (MD increases) in schizophrenia that concur with results of previous histopathologic studies where abnormalities in oligodendrocyte function have been reported [Uranova et al., 2001, 2004].",,07efd96b3eddb849248a95eebd99fb9a467a610f,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,27ea0aa5f8d3e1dc7c449aceef59524dd32307b5,27ea0aa5f8d3e1dc7c449aceef59524dd32307b5>21cc7a2a24c33fe78ab21acf5ea2d548fa11b0d3_7,Intestinal Oxalate Absorption,[17] presented a number of reasons that might account for the disparities between these two studies.,,21cc7a2a24c33fe78ab21acf5ea2d548fa11b0d3,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,7e0301ec29c9aae718d43ad58315e628a5767679,7e0301ec29c9aae718d43ad58315e628a5767679>c1a99243ec8268942354e34cf01b9ae9b1346b87_0,Discussion,"These results corroborate studies that have demonstrated an enhancement of other types of reward with Dz-specific agonists [6,17,21,52].",,c1a99243ec8268942354e34cf01b9ae9b1346b87,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,31ec0f412d866473d7a9e1aa12402a577b1dad27,31ec0f412d866473d7a9e1aa12402a577b1dad27>9003b0c93173f3ebd1ebda41e71b985a21e0d9dd_0,Discussion,"studies have convincingly shown that MIF RNA and protein are present in most brain areas under non-pathological conditions also [33, 34], the absence of immunohistochemically detectable MIF expression was surprising.",,9003b0c93173f3ebd1ebda41e71b985a21e0d9dd,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,a0eafc11bf159d598475a07c98b9cedf30b86cb7,a0eafc11bf159d598475a07c98b9cedf30b86cb7>4957147f205941d97c60186eee1b1e4236bbee72_0,Discussion,"These results are in line with
 several other studies (Mattson 1980; Ayres and MacLean 1987; Kause et al. 1999; van der Wal et al. 2000; Graglia et al. 2001; Lempa et al. 2004; Hansen et al. 2006).",,4957147f205941d97c60186eee1b1e4236bbee72,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,710b60beaf543f24b4ae2030c36190c66a353366,710b60beaf543f24b4ae2030c36190c66a353366>ee8c037e6372c462dece8d63a0091f561fab03bb_8,Discussion,"These results are in keeping with previous research investigating the processing of kana and alphabetic languages (Bolger et al., 2005; Ischebeck et al., 2004; Nakamura et al., 2005; Sakurai et al., 1993, 2000; Tan et al., 2005a; Thuy et al., 2004), as well as kanji and logographic languages…",,ee8c037e6372c462dece8d63a0091f561fab03bb,result,,comparison,default_result,heuristic_rule_based,True,explicit
scicite,train,15ac5bcd9ca900dc948e969558670084e3d560e0,15ac5bcd9ca900dc948e969558670084e3d560e0>5297cce880dad7881b5f4c16b683f971363f009a_11,Discussion,"Although fast growing woody plants have been widely used for cleaning up HM contaminated soils, limited information is available about the physiological and molecular mechanisms of HM tolerance and detoxification in woody plants (Konlechner et al., 2013; Luo et al., 2016).",,5297cce880dad7881b5f4c16b683f971363f009a,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,c558a485ba1e24ed78fb313a6671b4e4e7b170a6,c558a485ba1e24ed78fb313a6671b4e4e7b170a6>7c1344ac4e634db55f14b12ac25ec81681b256ed_0,Discussion,The results derived from the current study are in line with other reports suggesting a positive correlation between stress protein expression and tumor immunogenicity in rodent models [33–36].,,7c1344ac4e634db55f14b12ac25ec81681b256ed,result,,comparison,default_result,heuristic_rule_based,False,explicit
scicite,test,540f1774e0dbd1ca4dbcfd654a535e84468dbe77,540f1774e0dbd1ca4dbcfd654a535e84468dbe77>db91f919c600af867ea24b21339520087ac1efa1_0,Methods,"This assumption has been supported by recent work (46), and palmitate and oleate have long been considered optimal for modeling plasma FFA kinetics (25, 28, 29, 33, 46).",,db91f919c600af867ea24b21339520087ac1efa1,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,c530edac57ffa39997801a600c486eb231a87a6d,c530edac57ffa39997801a600c486eb231a87a6d>21b324399af869ff28634117eaaeaccfd52d371c_4,Introduction,"Whereas Lorden used crude upper bounds for the Type I error probability that are too conservative for practical applications, Bartroff and Lai (2008) overcome this difficulty by developing numerical methods to compute the Type I error probability and also extended the three-stage test to multiparameter and multi-armed settings, thus greatly broadening the scope of these efficient adaptive designs. A review of their method is given in Section 2.1. In Section 4 we prove the asymptotic optimality of these adaptive tests in the multiparameter case, extending Lorden’s (1983) result for the special case d = 1.",,21b324399af869ff28634117eaaeaccfd52d371c,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,340300238e998780678ad5f97c8e1807be13766d,340300238e998780678ad5f97c8e1807be13766d>560e28cb2e297629602a33fd6358703dfc8711a3_1,Discussion,"These results are supported by previous published data highlighting that the miR-34 family, including miR-34a and miR-34b/c, acts as a tumor suppressor, able to inhibit different human tumor growth and invasion [36–39], including human LSCC [31–34].",,560e28cb2e297629602a33fd6358703dfc8711a3,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,a2a412cb7a0c955d75649a3a3d0a24a44a46bf0a,a2a412cb7a0c955d75649a3a3d0a24a44a46bf0a>805208c61377f04e674274038c0b2813f950e24c_0,Introduction,"In line with this observation, PCP induces in humans a behavioral changes including psychotomimetic activity, amnesia (Nishijima et al., 1996) and schizophrenia (Goff and Wine, 1997).",,805208c61377f04e674274038c0b2813f950e24c,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,b33ba52906c566751170a657dd36e2ca4d4eab37,b33ba52906c566751170a657dd36e2ca4d4eab37>ea0140766b6befeb1b267b26eef824ea383be118_0,Discussion,"Although our results are in accordance with earlier studies giving prevalence rates between 4 and 8% using NIH criteria (Knochenhauer et al., 1998; DiamantiKandarakis et al., 1999; Michelmore et al., 1999; Asuncion et al., 2000; Azziz et al., 2004; March et al., 2010; Moran et al., 2010a,b; Sanchon et al., 2012), we found higher figures than previous studies using Rotterdam criteria (Chen et al.",,ea0140766b6befeb1b267b26eef824ea383be118,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,b9df6d79613b105f437e693aebfeab59fc06f54f,b9df6d79613b105f437e693aebfeab59fc06f54f>0296f987ace5acfdd29f730b2477356cc85bca9a_0,Introduction,"The DNA obtained from 14 different isolates was evaluated by amplifying markers commonly used in phylogenetic and population studies: the ITS region (Cooke et al. 2000) and two polymorphic microsatellites, PS36 (Dorrance and Grünwald 2009) and P74-75 (Schena et al. 2008), respectively.",,0296f987ace5acfdd29f730b2477356cc85bca9a,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,30c675464ff3e433f690c912fe34f89574dba644,30c675464ff3e433f690c912fe34f89574dba644>40f9a416d6fd2d9d705d57106df57cd4bff367ee_5,Response To Long-Term Overfeeding,"A number of studies have reported similar conclusions (Dauncey 1990; Esparza et al. 2000; Johannsen and Ravussin 2008; Levine 2004; Levine et al. 1999, 2001a; Schoeller 2001).",,40f9a416d6fd2d9d705d57106df57cd4bff367ee,result,,comparison,default_result,heuristic_rule_based,True,explicit
